date,actor1,actor2,event_code,goldstein,mentions,is_military,is_supply,is_diplomatic,url
2026-09-24,SOUTH KOREA,RUSSIA,190,-10.0,2,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,072,8.3,1,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,NORTH KOREA,SOUTH KOREA,190,-10.0,2,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,RUSSIA,SOUTH KOREA,190,-10.0,2,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,012,-0.4,1,False,False,False,https://www.clickondetroit.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,190,-10.0,4,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,012,-0.4,1,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,072,8.3,2,False,False,False,https://www.clickondetroit.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,072,8.3,3,False,False,False,https://www.clickondetroit.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,072,8.3,4,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,RUSSIA,SOUTH KOREA,173,-5.0,1,False,False,False,https://www.clickondetroit.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,012,-0.4,1,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,CHINA,SOUTH KOREA,036,4.0,4,False,False,False,https://www.cnbc.com/2026/09/24/us-china-trade-truce-bessent-trump-xi.html
